Beschreibung,Datum,File,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter,New_Date,Year,Month,Day
Medienkonferenz des Bundesrates Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Mi 18.01.2012,3716.html,,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze Bern",Links www.tv.admin.ch,Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3716.html,Der Bundesrat,2012-01-18,2012,1,18
Medienkonferenz des Bundesrates Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Mi 25.01.2012,3717.html,,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze Bern",Links www.tv.admin.ch,Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3717.html,Der Bundesrat,2012-01-25,2012,1,25
Themen: Armeebericht 2010 Mo. Nationalrat (SiK-NR). Beschaffung von Kampfflugzeugen Via Telefonübertragung live ins Medienzentrum – kleiner Konferenzraum,Di 16.08.2011 14:00,3718.html,,Hotel Schwanen Rapperswil (SG),,Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3718.html,SiK-N,2011-08-16,2011,8,16
Themen: Raumplanungsgesetz. Teilrevision Kt.Iv. SG. Bauen ausserhalb der Bauzone Via Telefonübertragung live ins Medienzentrum – kleiner Konferenzraum,Mo 15.08.2011 18:15 Abgesagt,3719.html,,Hôtel Cailler Charmey (FR),,Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3719.html,UREK-N,2011-08-15,2011,8,15
Aktion des SGB und seiner Verbände vor der Nationalbank,Di 16.08.2011 12:45,3720.html,Peter Lauener Leiter Kommunikation SGB Responsable de la communication et porte-parole de l’USS 031 377 01 06 oder/ou 079 650 12 34,vor der Nationalbank près du bâtiment de la Banque nationale Bern,"Attachments Einladung an die Medien (PDF, 70 kB)","""Nationalbank an die Arbeit, sonst sind wir arbeitslos!""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3720.html,Schweizerischer Gewerkschaftsbund SGB,2011-08-16,2011,8,16
Ausstellung „Bundesplatz 3“ zu den Parlamentswahlen,Di 23.08.2011 10:30,3721.html,Andreas Schilter Co-Leiter Polit-Forum des Bundes/Co-directeur du Forum politique de la Confédération/Condirettore del Forum politico 031 322 27 84 Andreas Blaser Beauftragter für Öffentlichkeitsarbeit/Chargé des relations avec le public/Responsabile relazioni pubbliche 031 322 97 20,Polit-Forum Käfigturm Marktgasse 67 3011 Bern,"Attachments Einladung an die Medien (PDF, 1 MB)",Ratspräsidenten eröffnen mit Schülern das Spiel „Mein Standpunkt“,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3721.html,Parlamentsdienste / Polit-Forum Käfigturm,2011-08-23,2011,8,23
Themen: - Welche Grenzen hat das Wachstum? - Atomausstiegskampagne,Sa 10.09.2011 10:15 - 16:00,3722.html,"Miriam Behrens, Generalsekretärin, 031 326 66 11 Anne-Marie Krauss, Vize-Generalsekretärin, 031 326 66 11",Temple du Bas Rue du Temple-Neuf 2000 Neuenburg,,Delegiertenversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3722.html,Grüne Partei der Schweiz,2011-09-10,2011,9,10
Medienkonferenz,Di 30.08.2011 09:00,3725.html,"Konferenz der Kantonalen Polizeikommandanten der Schweiz (KKPKS) Conférence des commandants des polices cantonales (CCPCS) 031 318 15 09, kkpks@kkjpd.ch","Kantonspolizei Bern, Eingang Hodlerstrasse 6 Police cantonale bernoise, Entrée Hodlerstrasse 6 3011 Bern","Attachments Einladung an die Medien (PDF, 89 kB)",„Schweizerische Opferbefragung 2011“,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3725.html,Konferenz der Kantonalen Polizeikommandanten der Schweiz (KKPKS),2011-08-30,2011,8,30
Medienkonferenz,Mo 22.08.2011 10:00 - 11:00,3727.html,Silvia Steidle Sprecherin VBS/Porte-parole du DDPS/Portavoce del DDPS 031 324 50 86 silvia.steidle@gs-vbs.admin.ch,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze Bern","Attachments Einladung an die Medien (PDF, 26 kB)","""Einstieg in die Berufswelt. Rahmenbedingungen und Voraussetzungen einer gelingenden Berufswahl – eine empirische Studie der ch-x""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3727.html,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",2011-08-22,2011,8,22
Verleihung des KTI Medtech Awards 2011. Zusätzlich dazu wird Bundesrat Johann Schneider-Ammann die ersten drei Innovationsvoucher an Life Science Firmen vergeben.,Di 23.08.2011 09:15 - 16:10,3728.html,"Vinzenz Batt, Kommunikation KTI/Communication CTI 031 322 83 63, vinzenz.batt@kti.admin.ch",Kultur Casino Herrengasse 25 3011 Bern,"Attachments Programm/Flyer (PDF, 322 kB)",Verleihung des KTI Medtech Awards,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3728.html,Kommission für Technologie und Innovation KTI – ab 1.1.2018 Innosuisse - Schweizerische Agentur für Innovationsförderung,2011-08-23,2011,8,23
"Bundesrat Johann N. Schneider-Ammann, Vorsteher des eidgenössischen Volkswirtschaftsdepartements EVD, lädt zur 7. Nationale Lehrstellenkonferenz ein. Am Nachmittag findet der 9. Tag der Berufsbildung statt. Lehrstellenkonferenz: Gewerblich-Industrielle Berufsfachschule, Kreuzacker 10, www.gibs-so.so.ch Tag der Berufsbildung (öffentliche Veranstaltung): Konzertsaal Solothurn, Untere Steingrubenstrasse 1",Fr 25.11.2011 09:15 - 16:15,3729.html,"Bettina Bichsel Berufsbildung BBT / Formation professionnelle, OFFT / Formazione professionale UFFT 031 322 93 79, bettina.bichsel@bbt.admin.ch Tiziana Fantini Kommunikation BBT / Communication, OFFT / Comunicazione UFFT 031 323 04 59, tiziana.fantini@bbt.admin.ch",4500 Solothurn,"Attachments Flyer (PDF, 1 MB)",Nationale Lehrstellenkonferenz / Tag der Berufsbildung 2011,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3729.html,"Eidgenössisches Departement für Wirtschaft, Bildung und Forschung WBF",2011-11-25,2011,11,25
"Erste Veranstaltung zu den diesjährigen Europäischen Tagen des Denkmals vom 10./11.09.2011. Fachreferenten (Reinhard Zweidler, Dr. Daniel B. Gutscher, Reto Zurbuchen) diskutieren unter der Leitung von Romana Costa über das Thema «Untergrund – grenzenlose Freiheit?»",Di 06.09.2011 18:30,3730.html,,Kornhausforum Bern Kornhausplatz 18 3011 Bern,"Attachments Flyer (PDF, 70 kB)","18. Europäische Tage des Denkmals ""Im Untergrund"" - Podiumsdiskussion",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3730.html,Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE / Architektur Forum Bern,2011-09-06,2011,9,6
Medienkonferenz mit Bundesrätin Simonetta Sommaruga Thema: Vernehmlassung zu StGB-Revision,Do 18.08.2011 10:00,3732.html,,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze Bern",,Bundesratssitzung vom 17. August 2011,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3732.html,Der Bundesrat,2011-08-18,2011,8,18
Jahresmedienkonferenz,Do 25.08.2011 09:30,3733.html,"Martin Tschirren Stv. Direktor Schweiz. Städteverband/Directeur suppléant de l’Union des villes suisses 031 356 32 34, Mobil 076 561 16 52, martin.tschirren@staedteverband.ch",Universität/Université Neuchâtel Faculté des Lettres Espace Louis-Agassiz 1 Saal/salle R 48 Neuenburg,"Attachments Einladung an die Medien (PDF, 180 kB)","""Wie ernst ist es der Schweiz mit ihrer Agglomerationspolitik?""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3733.html,Schweizerischer Städteverband,2011-08-25,2011,8,25
Generalversammlung «In den öV investieren – Es lohnt sich!» (Beginn GV ab 13 Uhr),Do 01.09.2011 11:15,3734.html,Roger Baumann Verantwortlicher Kommunikation/Responsable Communication 031 359 23 15 / 079 270 10 00; roger.baumann@utp.ch,Kultur- und Kongresshaus Aarau Saal/salle 1 Schlossplatz 9 5000 Aarau,,Generalversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3734.html,Verband öffentlicher Verkehr,2011-09-01,2011,9,1
"Nationale Medienkonferenz der Europäischen Tage des Denkmals 2011 Die NIKE und die Kantonale Denkmalpflege Basel-Stadt laden herzlich zur feierlichen Lancierung der diesjährigen Denkmaltage ein. An der Eröffnungsfeier und der Medienorientierung stellen die Veranstaltenden die Ziele und Aktivitäten der diesjährigen Europäischen Tage des Denkmals zum Thema «Im Untergrund» vor. Anschliessend stehen die Referenten für Interviews zur Verfügung. Zudem erhalten Sie die Gelegenheit, an fachkundigen Führungen durch Andreas Hindemann, Münsterbaumeister, in der Münsterbauhütte und im Münster sowie durch Anne Nagel, Inventarisatorin, im Rollerhof teilzunehmen.",Di 30.08.2011 10:00,3736.html,"Daniela Schneuwly-Poffet / Andrea Nützi Poller Co-Projektleitung Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE Kohlenweg 12, Postfach 111, 3097 Liebefeld Telefon 031 336 71 11, Fax 031 333 20 60 E-Mail: info@nike-kultur.ch","Rittergasse 1, Bischofshof, Münstersaal Basel","Attachments Einladung an die Medien (PDF, 55 kB) Fahrplan (PDF, 145 kB) Medienmitteilung vom 8. August 2011 (PDF, 281 kB) Links Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE Programm aller Veranstaltungen online","18. Europäische Tage des Denkmals ""Im Untergrund""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3736.html,Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE und die kantonalen Fachstellen für Archäologie und Denkmalpflege,2011-08-30,2011,8,30
"Die diesjährigen Denkmaltage öffnen einen breiten Fächer von Kulturgütern «unter uns». Zahlreiche wertvolle kulturelle Zeugen sind nicht direkt sichtbar: Sie befinden sich unter dem Erdboden und hinter Felswänden, werden verborgen durch Fassaden, Überzüge oder Deckschichten. Das Thema «Im Untergrund» rückt Verborgenes ans Licht: Festungen, Stollen, Keller, Krypten, Magazine, Kanalisationen, Minen, Zisternen, Tunnel und Bunker. Normalerweise sind diese Stätten weder zugänglich noch sichtbar. Doch die Denkmaltage blicken dieses Jahr «darunter und dahinter» und schürfen nach verborgenen Schätzen. Einen wichtigen Bereich bildet die Archäologie mit ihren unterirdischen Zeugnissen, welche die Zeiten überdauert haben. Die Europäischen Tage des Denkmals sind eine internationale Veranstaltung, die in fast 50 Ländern durchgeführt wird. Sie sind ein einzigartiger Anlass, um kulturelle Entdeckungen zu machen, und erlauben einem breiten Publikum, Orte und Objekte zu besuchen, die im Allgemeinen nicht zugänglich sind. Die Schweizer Ausgabe der Denkmaltage 2011 wird an rund 310 Orten mit mehr als 750 Veranstaltungen durchgeführt. Das detaillierte Programm mit allen Veranstaltungen finden Sie unter www.hereinspaziert.ch. Die Broschüre mit allen Veranstaltungen kann ab sofort bestellt werden: info@nike-kultur.ch oder T 031 336 71 11 oder NIKE, Postfach 111, 3097 Liebefeld",Sa 10.09.2011,3737.html,"Daniela Schneuwly-Poffet / Andrea Nützi Poller Co-Projektleitung Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE Kohlenweg 12, Postfach 111, 3097 Liebefeld Telefon 031 336 71 11, Fax 031 333 20 60 E-Mail: info@nike-kultur.ch",Ganze Schweiz,Links Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE Programm aller Veranstaltungen online,"18. Europäische Tage des Denkmals ""Im Untergrund""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3737.html,Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE und die kantonalen Fachstellen für Archäologie und Denkmalpflege,2011-09-10,2011,9,10
"Die diesjährigen Denkmaltage öffnen einen breiten Fächer von Kulturgütern «unter uns». Zahlreiche wertvolle kulturelle Zeugen sind nicht direkt sichtbar: Sie befinden sich unter dem Erdboden und hinter Felswänden, werden verborgen durch Fassaden, Überzüge oder Deckschichten. Das Thema «Im Untergrund» rückt Verborgenes ans Licht: Festungen, Stollen, Keller, Krypten, Magazine, Kanalisationen, Minen, Zisternen, Tunnel und Bunker. Normalerweise sind diese Stätten weder zugänglich noch sichtbar. Doch die Denkmaltage blicken dieses Jahr «darunter und dahinter» und schürfen nach verborgenen Schätzen. Einen wichtigen Bereich bildet die Archäologie mit ihren unterirdischen Zeugnissen, welche die Zeiten überdauert haben. Die Europäischen Tage des Denkmals sind eine internationale Veranstaltung, die in fast 50 Ländern durchgeführt wird. Sie sind ein einzigartiger Anlass, um kulturelle Entdeckungen zu machen, und erlauben einem breiten Publikum, Orte und Objekte zu besuchen, die im Allgemeinen nicht zugänglich sind. Die Schweizer Ausgabe der Denkmaltage 2011 wird an rund 310 Orten mit mehr als 750 Veranstaltungen durchgeführt. Das detaillierte Programm mit allen Veranstaltungen finden Sie unter www.hereinspaziert.ch. Die Broschüre mit allen Veranstaltungen kann ab sofort bestellt werden: info@nike-kultur.ch oder T 031 336 71 11 oder NIKE, Postfach 111, 3097 Liebefeld",So 11.09.2011,3738.html,"Daniela Schneuwly-Poffet / Andrea Nützi Poller Co-Projektleitung Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE Kohlenweg 12, Postfach 111, 3097 Liebefeld Telefon 031 336 71 11, Fax 031 333 20 60 E-Mail: info@nike-kultur.ch",Ganze Schweiz,Links Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE Programm aller Veranstaltungen online,"18. Europäische Tage des Denkmals ""Im Untergrund""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3738.html,Nationale Informationsstelle für Kulturgüter-Erhaltung NIKE und die kantonalen Fachstellen für Archäologie und Denkmalpflege,2011-09-11,2011,9,11
"Kickoff-Event: - Programm «schule bewegt» des Bundesamtes für Sport BASPO - «fit und mobil»-Sportwoche für Jung und Alt des Amts für Bevölkerungsschutz, Sport und Militär des Kantons Bern BSM",Mo 29.08.2011 08:30 - 16:00,3739.html,"Angela Meschenmoser Kommunikation BASPO/Communication OFSPO/Comunicazione UFSPO 032 327 65 68, angela.meschenmoser@baspo.admin.ch Martin Friedli BSM, Abteilung Sport/OSSM, Service du sport/Dipartimento protezione della popolazione, sport e militare del cantone di Berna 031 634 90 38, martin.friedli@pom.be.ch.",Schule Rüfenacht Ecole de Rüfenacht Scuola di Rüfenacht Rosenweg 9 3075 Rüfenacht (BE),"Attachments Einladung an die Medien (PDF, 31 kB)",Startschuss für ein bewegtes Schuljahr und die «fit und mobil»-Sportwoche,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3739.html,"Bundesamt für Sport BASPO und Amt für Bevölkerungsschutz, Sport und Militär des Kantons Bern BSM",2011-08-29,2011,8,29
"Point de presse Es sprechen: Christophe Darbellay, Parteipräsident der CVP Schweiz und Nationalrat (VS) Ida Glanzmann-Hunkeler, Vize-Präsidentin der CVP Schweiz und Nationalrätin (LU) Reto Nause, Direktor für Sicherheit, Umwelt und Energie der Stadt Bern",Mo 29.08.2011 09:00 - 10:00,3741.html,Marianne Binder Kommunikationschefin der CVP Schweiz/Resp. de la communication 079 686 01 31 binder@cvp.ch,"Medienzentrum Bundeshaus, kleiner Konferenzraum Centre de presse du Palais fédéral, petite salle de conférences Bern",,"""Wir haben genug von durchgeknallten Fussballfans!""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3741.html,CVP Schweiz,2011-08-29,2011,8,29
"An der Medienkonferenz nehmen teil: Hans-Jürg Fehr, Nationalrat SH, Mitglied der aussenpolitischen Kommission Elisabeth Frischknecht-Kind, Auslandschweizerin, NR-Kandidatin auf der internationalen Liste Schaffhausen drey Ruchet-Bach, Auslandschweizerin, NR-Kandidatin auf der internationalen Liste Genf",Fr 19.08.2011 10:30,3742.html,"SP Schweiz, Kampagnen & Kommunikation 031 329 69 89","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",,„Auslandschweizerlnnenpolitik der SP Schweiz und internationale Listen in den Nationalratswahlen“,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3742.html,SP Schweiz,2011-08-19,2011,8,19
"Hintergrundgespräch Die Referenten sind: Eric Scheidegger, Leiter Direktion für Standortförderung Aymo Brunetti, Leiter Direktion für Wirtschaftspolitik",Di 23.08.2011 14:00 - 15:00,3743.html,Antje Baertschi Leiterin Kommunikation/cheffe de la Communication/capo della comunicazione SECO tel. +41 31 323 52 75 antje.baertschi@seco.admin.ch,"Medienzentrum Bundeshaus, Kleiner Konferenzsaal Centre de presse du Palais fédéral, petite salle de conférences Centro media di Palazzo federale, Sala piccola delle conferenze Bern",Links Einladung an die Medien,"""Neuer Bericht zur administrativen Entlastung von Unternehmen""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3743.html,Staatssekretariat für Wirtschaft,2011-08-23,2011,8,23
"Pressekonferenz Referenten: Ständerat Adrian Amstutz (BE), Vizepräsident, a.Bundesrat Christoph Blocher (ZH), Vizepräsident, Nationalrat Guy Parmelin (VD), Nationalrat Peter Spuhler (TG), Nationalrat Hansruedi Wandfluh (BE), Fraktionsvizepräsident",Di 23.08.2011 11:15,3744.html,Martin Baltisser Generalsekretär SVP Schweiz 031 300 58 58 / 079 351 92 22,"Medienzentrum Bundeshaus, Konferenzsaal Bern",,"""Ein Revitalisierungsprogramm zugunsten von Wirtschaft und Bürgern""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3744.html,SVP Schweiz,2011-08-23,2011,8,23
Parteitag „Familien stärken!“,Sa 20.08.2011 09:30,3745.html,Marianne Binder Kommunikationschefin/Resp. De la communication 079 686 01 31 binder@cvp.ch,Stadtsaal 9500 Wil (SG),,Parteitag der CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3745.html,CVP Schweiz,2011-08-20,2011,8,20
Medienkonferenz,Di 23.08.2011 10:15,3747.html,"SP Schweiz, Kampagnen & Kommunikation Parti socialiste suisse, Campagnes et Communication 031 329 69 89","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern","Attachments Einladung an die Medien (PDF, 40 kB)",„Aktuelle Herausforderungen auf dem Wohnungsmarkt“,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3747.html,SP Schweiz,2011-08-23,2011,8,23
